row_index,entry,name,InChIKey,conf_id,boltzmann_weight,cache_file
153,f3,"Neopupukean-11(13)-en-4,10-dione (diketone to endo-cyclohexanol)",OLTFXJBPGNUYCS-UQVPQUPTSA-N,910,0.6213176067363497,OLTFXJBPGNUYCS-UQVPQUPTSA-N_conf910.npy
153,f3,"Neopupukean-11(13)-en-4,10-dione (diketone to endo-cyclohexanol)",OLTFXJBPGNUYCS-UQVPQUPTSA-N,328,0.2171856144921949,OLTFXJBPGNUYCS-UQVPQUPTSA-N_conf328.npy
153,f3,"Neopupukean-11(13)-en-4,10-dione (diketone to endo-cyclohexanol)",OLTFXJBPGNUYCS-UQVPQUPTSA-N,350,0.1614967787714553,OLTFXJBPGNUYCS-UQVPQUPTSA-N_conf350.npy
154,f4,"Neopupukean-11(13)-en-4,10-dione (diketone to exo-cyclohexanol)",OLTFXJBPGNUYCS-TUZJZFOZSA-N,888,0.6213176067363497,OLTFXJBPGNUYCS-TUZJZFOZSA-N_conf888.npy
154,f4,"Neopupukean-11(13)-en-4,10-dione (diketone to exo-cyclohexanol)",OLTFXJBPGNUYCS-TUZJZFOZSA-N,1359,0.2171856144921949,OLTFXJBPGNUYCS-TUZJZFOZSA-N_conf1359.npy
154,f4,"Neopupukean-11(13)-en-4,10-dione (diketone to exo-cyclohexanol)",OLTFXJBPGNUYCS-TUZJZFOZSA-N,684,0.1614967787714553,OLTFXJBPGNUYCS-TUZJZFOZSA-N_conf684.npy
155,f31,"Neopupukean-11(13)-en-4,10-dione (endo-cyclohexanol to endo-cyclopentanol)",YNUSLOYDHGAYPB-XFQCTZMHSA-N,1416,0.6638108342777268,YNUSLOYDHGAYPB-XFQCTZMHSA-N_conf1416.npy
155,f31,"Neopupukean-11(13)-en-4,10-dione (endo-cyclohexanol to endo-cyclopentanol)",YNUSLOYDHGAYPB-XFQCTZMHSA-N,1318,0.3207355179626992,YNUSLOYDHGAYPB-XFQCTZMHSA-N_conf1318.npy
155,f31,"Neopupukean-11(13)-en-4,10-dione (endo-cyclohexanol to endo-cyclopentanol)",YNUSLOYDHGAYPB-XFQCTZMHSA-N,1292,0.0154536477595739,YNUSLOYDHGAYPB-XFQCTZMHSA-N_conf1292.npy
156,f41,"Neopupukean-11(13)-en-4,10-dione (exo-cyclohexanol to endo-cyclopentanol)",YNUSLOYDHGAYPB-DUGYZFACSA-N,418,0.9364846599806724,YNUSLOYDHGAYPB-DUGYZFACSA-N_conf418.npy
156,f41,"Neopupukean-11(13)-en-4,10-dione (exo-cyclohexanol to endo-cyclopentanol)",YNUSLOYDHGAYPB-DUGYZFACSA-N,540,0.0353468625320925,YNUSLOYDHGAYPB-DUGYZFACSA-N_conf540.npy
156,f41,"Neopupukean-11(13)-en-4,10-dione (exo-cyclohexanol to endo-cyclopentanol)",YNUSLOYDHGAYPB-DUGYZFACSA-N,609,0.0281684774872351,YNUSLOYDHGAYPB-DUGYZFACSA-N_conf609.npy
157,f42,"Neopupukean-11(13)-en-4,10-dione (exo-cyclohexanol to exo-cyclopentanol)",YNUSLOYDHGAYPB-PVGPVLRXSA-N,1116,0.9353353264897364,YNUSLOYDHGAYPB-PVGPVLRXSA-N_conf1116.npy
157,f42,"Neopupukean-11(13)-en-4,10-dione (exo-cyclohexanol to exo-cyclopentanol)",YNUSLOYDHGAYPB-PVGPVLRXSA-N,129,0.0359864770393166,YNUSLOYDHGAYPB-PVGPVLRXSA-N_conf129.npy
157,f42,"Neopupukean-11(13)-en-4,10-dione (exo-cyclohexanol to exo-cyclopentanol)",YNUSLOYDHGAYPB-PVGPVLRXSA-N,48,0.0286781964709467,YNUSLOYDHGAYPB-PVGPVLRXSA-N_conf48.npy
158,f32,"Neopupukean-11(13)-en-4,10-dione (endo-cyclohexanol to exo-cyclopentanol)",YNUSLOYDHGAYPB-KGJWWKPOSA-N,367,0.6638108342777268,YNUSLOYDHGAYPB-KGJWWKPOSA-N_conf367.npy
158,f32,"Neopupukean-11(13)-en-4,10-dione (endo-cyclohexanol to exo-cyclopentanol)",YNUSLOYDHGAYPB-KGJWWKPOSA-N,209,0.3207355179626992,YNUSLOYDHGAYPB-KGJWWKPOSA-N_conf209.npy
158,f32,"Neopupukean-11(13)-en-4,10-dione (endo-cyclohexanol to exo-cyclopentanol)",YNUSLOYDHGAYPB-KGJWWKPOSA-N,342,0.0154536477595739,YNUSLOYDHGAYPB-KGJWWKPOSA-N_conf342.npy
159,f13,"Neopupukean-11(13)-en-4,10-dione (endo-cyclopentanol to endo-cyclohexanol)",YRPUMHYLNYRQGZ-RGVIPMAXSA-N,598,0.5814562562468096,YRPUMHYLNYRQGZ-RGVIPMAXSA-N_conf598.npy
159,f13,"Neopupukean-11(13)-en-4,10-dione (endo-cyclopentanol to endo-cyclohexanol)",YRPUMHYLNYRQGZ-RGVIPMAXSA-N,139,0.2320076726042315,YRPUMHYLNYRQGZ-RGVIPMAXSA-N_conf139.npy
159,f13,"Neopupukean-11(13)-en-4,10-dione (endo-cyclopentanol to endo-cyclohexanol)",YRPUMHYLNYRQGZ-RGVIPMAXSA-N,707,0.1865360711489588,YRPUMHYLNYRQGZ-RGVIPMAXSA-N_conf707.npy
160,f23,"Neopupukean-11(13)-en-4,10-dione (exo-cyclopentanol to endo-cyclohexanol)",YRPUMHYLNYRQGZ-SMKLAQEQSA-N,1110,0.5785582878405541,YRPUMHYLNYRQGZ-SMKLAQEQSA-N_conf1110.npy
160,f23,"Neopupukean-11(13)-en-4,10-dione (exo-cyclopentanol to endo-cyclohexanol)",YRPUMHYLNYRQGZ-SMKLAQEQSA-N,1308,0.2750027928611823,YRPUMHYLNYRQGZ-SMKLAQEQSA-N_conf1308.npy
160,f23,"Neopupukean-11(13)-en-4,10-dione (exo-cyclopentanol to endo-cyclohexanol)",YRPUMHYLNYRQGZ-SMKLAQEQSA-N,1416,0.1464389192982636,YRPUMHYLNYRQGZ-SMKLAQEQSA-N_conf1416.npy
161,f24,"Neopupukean-11(13)-en-4,10-dione (exo-cyclopentanol to exo-cyclohexanol)",YRPUMHYLNYRQGZ-HEENYJBUSA-N,1302,0.5785582878405541,YRPUMHYLNYRQGZ-HEENYJBUSA-N_conf1302.npy
161,f24,"Neopupukean-11(13)-en-4,10-dione (exo-cyclopentanol to exo-cyclohexanol)",YRPUMHYLNYRQGZ-HEENYJBUSA-N,1396,0.2750027928611823,YRPUMHYLNYRQGZ-HEENYJBUSA-N_conf1396.npy
161,f24,"Neopupukean-11(13)-en-4,10-dione (exo-cyclopentanol to exo-cyclohexanol)",YRPUMHYLNYRQGZ-HEENYJBUSA-N,452,0.1464389192982636,YRPUMHYLNYRQGZ-HEENYJBUSA-N_conf452.npy
162,f14,"Neopupukean-11(13)-en-4,10-dione (endo-cyclopentanol to exo-cyclohexanol)",YRPUMHYLNYRQGZ-ZUBQCWPDSA-N,969,0.5814562562468096,YRPUMHYLNYRQGZ-ZUBQCWPDSA-N_conf969.npy
162,f14,"Neopupukean-11(13)-en-4,10-dione (endo-cyclopentanol to exo-cyclohexanol)",YRPUMHYLNYRQGZ-ZUBQCWPDSA-N,1468,0.2320076726042315,YRPUMHYLNYRQGZ-ZUBQCWPDSA-N_conf1468.npy
162,f14,"Neopupukean-11(13)-en-4,10-dione (endo-cyclopentanol to exo-cyclohexanol)",YRPUMHYLNYRQGZ-ZUBQCWPDSA-N,487,0.1865360711489588,YRPUMHYLNYRQGZ-ZUBQCWPDSA-N_conf487.npy
163,C101,5-Chloro-2-pentanone,XVRIEWDDMODMGA-UHFFFAOYSA-N,39,0.388583406360893,XVRIEWDDMODMGA-UHFFFAOYSA-N_conf39.npy
163,C101,5-Chloro-2-pentanone,XVRIEWDDMODMGA-UHFFFAOYSA-N,73,0.388583406360893,XVRIEWDDMODMGA-UHFFFAOYSA-N_conf73.npy
163,C101,5-Chloro-2-pentanone,XVRIEWDDMODMGA-UHFFFAOYSA-N,138,0.1691456620926718,XVRIEWDDMODMGA-UHFFFAOYSA-N_conf138.npy
163,C101,5-Chloro-2-pentanone,XVRIEWDDMODMGA-UHFFFAOYSA-N,167,0.026843762592771,XVRIEWDDMODMGA-UHFFFAOYSA-N_conf167.npy
163,C101,5-Chloro-2-pentanone,XVRIEWDDMODMGA-UHFFFAOYSA-N,31,0.026843762592771,XVRIEWDDMODMGA-UHFFFAOYSA-N_conf31.npy
164,C102,5-methyl-3-heptanone,PSBKJPTZCVYXSD-UHFFFAOYSA-N,310,0.2199664020947241,PSBKJPTZCVYXSD-UHFFFAOYSA-N_conf310.npy
164,C102,5-methyl-3-heptanone,PSBKJPTZCVYXSD-UHFFFAOYSA-N,494,0.2135568377166609,PSBKJPTZCVYXSD-UHFFFAOYSA-N_conf494.npy
164,C102,5-methyl-3-heptanone,PSBKJPTZCVYXSD-UHFFFAOYSA-N,8,0.2135568377166609,PSBKJPTZCVYXSD-UHFFFAOYSA-N_conf8.npy
164,C102,5-methyl-3-heptanone,PSBKJPTZCVYXSD-UHFFFAOYSA-N,220,0.176459961235977,PSBKJPTZCVYXSD-UHFFFAOYSA-N_conf220.npy
164,C102,5-methyl-3-heptanone,PSBKJPTZCVYXSD-UHFFFAOYSA-N,95,0.176459961235977,PSBKJPTZCVYXSD-UHFFFAOYSA-N_conf95.npy
165,0.0,2'-aminoacetophenone,GTDQGKWDWVUKTI-UHFFFAOYSA-N,179,1.0,GTDQGKWDWVUKTI-UHFFFAOYSA-N_conf179.npy
166,0.0,trans-benzalacetone,BWHOZHOGCMHOBV-BQYQJAHWSA-N,209,0.4148634104127417,BWHOZHOGCMHOBV-BQYQJAHWSA-N_conf209.npy
166,0.0,trans-benzalacetone,BWHOZHOGCMHOBV-BQYQJAHWSA-N,297,0.4148634104127417,BWHOZHOGCMHOBV-BQYQJAHWSA-N_conf297.npy
166,0.0,trans-benzalacetone,BWHOZHOGCMHOBV-BQYQJAHWSA-N,131,0.0851365895872582,BWHOZHOGCMHOBV-BQYQJAHWSA-N_conf131.npy
166,0.0,trans-benzalacetone,BWHOZHOGCMHOBV-BQYQJAHWSA-N,58,0.0851365895872582,BWHOZHOGCMHOBV-BQYQJAHWSA-N_conf58.npy
